row754,series,has_opening,fold,V_exp,V_def,V_opt
171,0,1,0,410.0,711.4986911208398,491.30854606604976
172,0,1,0,480.0,711.4986911208398,507.9379560394762
173,0,1,0,360.0,694.0653486182055,465.6286241858366
174,0,0,0,193.0,163.64524444187376,171.73643809883035
175,0,1,0,99.0,148.62469110548435,140.72710252524143
176,0,1,0,126.0,151.7625418998537,140.72710252524143
177,0,1,0,77.0,148.81280475070662,130.3870168761644
178,0,1,0,95.0,148.81280475070662,130.3870168761644
179,0,1,0,135.0,155.91155221706447,163.5702790711295
180,0,1,0,172.0,163.50651661384214,180.90617698022035
181,0,1,0,115.0,155.91155221706447,153.72266830747895
182,0,1,0,139.0,155.91155221706447,153.72266830747895
183,15,0,4,56.0,56.919682699417784,57.00679517234164
184,15,1,4,29.0,65.72824099675816,34.81292928121479
185,15,1,4,33.0,67.21045119816064,36.342583586135646
186,15,1,4,24.0,66.33046451419692,45.69750976089377
187,15,1,4,47.0,66.32474760891692,47.820558666440256
188,15,1,4,36.0,66.7986193011262,34.81292928121479
189,15,1,4,41.0,66.14800329583309,36.46099957265072
190,15,1,4,37.0,65.51424592541119,45.69750976089377
191,15,1,4,56.0,67.14096619770264,47.820558666440256
192,16,0,1,901.0,885.9179133863369,907.7973673328963
193,16,1,1,761.0,816.2498812475951,746.6985148536603
194,16,1,1,781.0,816.2498812475951,746.6985148536603
195,16,1,1,831.0,816.2498812475951,746.6985148536603
196,16,1,1,671.0,816.2498812475951,746.6985148536603
197,16,1,1,681.0,816.2498812475951,746.6985148536603
198,17,0,4,234.0,212.20947369180746,248.2987008227593
199,17,1,4,182.0,170.4613236129383,188.36459152817545
200,17,1,4,145.0,158.93039719981394,178.28523604050957
201,17,1,4,198.0,170.69898663467004,202.05675095852737
202,17,1,4,180.0,164.5118344763861,191.9773954708615
203,17,1,4,213.0,187.18942091343072,218.1196253053834
204,17,1,4,197.0,182.8855873056767,208.04026981771761
205,17,1,4,218.0,214.00137899235355,223.45594705405432
206,17,1,4,212.0,209.69754538459952,213.37659156638847
207,17,1,4,220.0,214.00137899235355,223.45594705405432
208,17,1,4,215.0,209.69754538459952,213.37659156638847
209,17,1,4,223.0,213.506091719392,226.6681755583466
210,17,1,4,219.0,209.20225811163797,216.5888200706808
211,0,1,0,128.0,153.0842834524911,143.49854398405606
212,0,1,0,112.0,153.0842834524911,143.49854398405606
213,0,1,0,78.0,148.62469110548435,132.4249306804998
