row754,series,has_opening,fold,V_exp,V_def,V_opt
308,84,0,0,38.0,55.1066,77.82774
309,85,0,2,362.0,291.514,299.0626527777776
310,86,0,3,63.0,106.93,104.63431666666668
311,86,0,3,126.0,113.80416666666666,105.22227500000001
312,87,0,3,799.0,435.24800000000005,456.3632083333333
313,88,0,3,365.0,292.96328571428575,311.2870104166667
314,89,0,2,264.0,227.5869190476191,241.02170499222984
315,90,0,0,262.0,208.59633333333335,206.80776000000003
316,27,0,1,505.0,451.48900000000003,441.76297770562786
317,66,0,1,284.0,267.889,398.68549444444443
318,91,0,3,265.0,238.54933333333335,229.48096036255407
319,92,0,1,117.0,99.95366666666666,112.87877476190471
320,93,0,4,248.0,285.0700000000001,292.8900400000002
321,94,0,1,136.0,151.88549999999998,138.6110941176471
322,95,0,1,243.0,211.99099999999999,228.23937459495835
323,27,0,1,356.0,379.46399999999994,388.89362289253967
324,79,0,4,181.0,214.739,216.58266666666668
325,96,0,3,280.0,265.39799999999997,253.81932638888895
326,97,0,0,258.0,263.5565833333333,273.069645021645
327,98,0,3,1024.0,911.72125,910.1617916666669
328,99,0,1,170.0,281.29166666666663,250.44934315221803
329,99,0,1,540.0,456.80800000000005,456.38177367724865
330,21,0,3,242.0,338.839,327.68116666666685
331,100,0,3,258.0,275.12511904761914,295.633981737013
332,101,0,2,145.0,153.73235,160.26759047619046
333,102,0,1,139.0,147.95,160.89468931471578
334,93,0,4,154.0,191.023,183.654
335,103,0,0,113.0,109.20793333333333,124.91043999999998
336,35,0,0,485.0,479.778,466.074
337,104,0,2,36.0,48.0687,69.2047666666667
338,104,0,2,71.0,58.23,76.43815000000001
339,90,0,0,248.0,206.93533333333332,204.90176000000002
340,105,0,2,222.0,230.31699999999992,236.0418157726532
341,31,0,2,335.0,432.77,411.3730827886709
342,51,0,1,151.0,212.84806621156622,209.51340618948953
343,106,0,2,377.0,406.845,398.58430735577053
344,107,0,4,49.0,93.15,91.04060000000001
345,65,0,2,202.0,236.43,254.38873882876374
346,108,0,3,266.0,320.61,321.48591666666664
347,109,0,3,1111.0,802.2848333333333,860.4818809523807
