row754,series,has_opening,fold,V_exp,V_def,V_opt
271,53,0,2,187.0,178.01235734785266,170.81080084641127
272,54,0,1,628.0,565.0630006183525,579.4761660652808
273,55,0,2,165.0,185.66741375485003,179.3798282455796
274,56,0,2,368.0,330.33651488452654,345.5452114664536
275,57,0,0,243.0,336.2807577479137,333.3336619518742
276,58,0,1,394.0,436.995805882304,409.75535795234396
277,59,0,0,339.0,330.79243160902894,315.9527338288782
278,60,0,2,498.0,432.3846689940237,441.04166700544715
279,61,0,1,307.0,170.07226771787114,178.15610978950156
280,27,0,1,311.0,416.25596046783704,429.18153872914945
281,62,0,0,426.0,408.9985195806985,455.8892475542894
282,63,0,0,311.0,273.66747393096114,286.74172982248524
283,64,0,1,83.0,86.14684988024976,87.56527900172625
284,65,0,2,371.0,445.14312627655283,460.8733148859775
285,66,0,1,338.0,338.8671617996939,346.5361002722549
286,49,0,2,1100.0,1054.8627433613192,978.4802276863386
287,67,0,1,358.0,304.0520389552756,305.99175696293366
288,68,0,4,45.0,62.454814525306006,58.094700505100775
289,68,0,4,97.0,122.41816790470762,127.43657102461194
290,69,0,2,331.0,276.53198675891326,272.4581228741512
291,21,0,3,431.0,461.9331717002218,451.27322386169664
292,70,0,2,34.0,50.592096742691126,37.003796621564504
293,71,0,4,194.0,179.02198875954983,185.7409837598224
294,72,0,4,1381.0,1847.7806908911982,1939.998214260342
295,73,0,0,464.0,437.31513604516135,466.709642774605
296,45,0,2,547.0,550.8885898749293,557.1143788818431
297,74,0,0,668.0,694.9179682081456,573.2382614131726
298,75,0,2,436.0,402.93945712612646,403.13883607802325
299,76,0,3,365.0,380.18197076068253,387.14056421035946
300,77,0,1,227.0,187.52690115210348,193.31550656284972
301,20,0,2,2400.0,1224.117821283651,1431.6412855661838
302,78,0,4,245.0,272.31116517701275,247.44632412696708
303,79,0,4,245.0,188.53553290008864,186.36680315451164
304,80,0,3,480.0,453.465056922789,459.10070476286546
305,81,0,2,136.0,142.56821645753595,141.71173174307918
306,82,0,0,301.0,401.9203602303867,390.08739694182685
307,83,0,0,645.0,498.0839358609255,580.0883151782862
308,84,0,0,38.0,69.17968905250837,56.91933602398302
309,85,0,2,362.0,346.3830244411895,352.8068120510406
310,86,0,3,63.0,135.4326926209798,127.86255875889503
311,86,0,3,126.0,111.98222818516041,108.94275303070935
312,87,0,3,799.0,460.3245973631464,465.61088921608473
313,88,0,3,365.0,396.9735996122587,390.30038858994766
314,89,0,2,264.0,234.53007305667677,233.62768951424061
315,90,0,0,262.0,206.97562528122526,208.1529547860265
316,27,0,1,505.0,487.9260088421263,459.38488369198774
317,66,0,1,284.0,367.5682845138592,376.58001640569705
318,91,0,3,265.0,227.12375892093138,233.62976948295923
319,92,0,1,117.0,114.64488490074359,125.22373284397958
320,93,0,4,248.0,261.541425236305,255.08816651492606
321,94,0,1,136.0,139.0717265539995,138.56912421923337
322,95,0,1,243.0,189.56620784582583,209.6193807312191
323,27,0,1,356.0,392.0214016057646,392.81271407766815
324,79,0,4,181.0,200.03746926801293,191.9560839836533
325,96,0,3,280.0,319.97171889827456,296.5592907106973
326,97,0,0,258.0,228.89119446910954,233.97935339733064
327,98,0,3,1024.0,962.4997618938087,959.3732231318536
328,99,0,1,170.0,254.50082255772702,255.19709165989124
329,99,0,1,540.0,453.82989757585176,464.5785953796815
330,21,0,3,242.0,311.4502710747503,321.8096401057461
331,100,0,3,258.0,301.2842080336791,289.41224118318024
332,101,0,2,145.0,143.73749805149055,146.00199158118625
333,102,0,1,139.0,160.75967770829743,162.76295533956613
334,93,0,4,154.0,156.0657442913514,176.75702612921677
335,103,0,0,113.0,61.64400912221117,83.47476590771595
336,35,0,0,485.0,537.3841465362923,558.7754428826232
337,104,0,2,36.0,44.548092575731005,53.106029874918306
338,104,0,2,71.0,88.59835696261189,89.62896926738787
339,90,0,0,248.0,194.83245917468378,191.09701445067606
340,105,0,2,222.0,212.56111442961733,198.503572568781
341,31,0,2,335.0,427.84684749892057,416.33473879736846
342,51,0,1,151.0,193.64004206706795,187.47364382603584
343,106,0,2,377.0,381.0754561006504,383.54092715644987
344,107,0,4,49.0,77.70799147155714,83.48325129784996
345,65,0,2,202.0,244.85800861004037,249.00428338125857
346,108,0,3,266.0,295.0455646844508,285.4111084433987
347,109,0,3,1111.0,1062.9372950557758,1038.61398484029
348,104,0,2,55.0,62.07760525459719,75.63853838847069
349,20,0,2,2250.0,1273.3080927644705,1520.54232510686
350,110,0,4,196.0,306.2804728849164,325.38564633071155
351,111,0,4,267.0,357.0093424563006,319.1712549309897
352,112,0,4,600.0,612.8269370883698,662.0557096291495
353,30,0,0,176.0,196.6049196604548,186.2845823486602
354,23,0,4,94.0,81.34008346601223,67.95807107051428
355,113,0,3,240.0,174.72593697708197,171.29594069210412
356,114,0,4,182.0,223.99605373621364,251.56247733763163
357,27,0,1,445.0,423.69911520419566,425.16334290915563
358,115,0,3,216.0,269.31832808742644,257.23395769892556
359,114,0,4,109.0,116.24625399655832,137.31786482476159
360,116,0,3,491.0,481.47672168081596,469.49700615560744
361,117,0,1,214.0,214.05585828672454,219.01991146171235
362,118,0,0,395.0,356.74961411437494,410.82522998812124
363,119,0,0,320.0,342.85052601361804,369.8799038547147
364,111,0,4,198.0,214.5387636454606,233.31914901281687
365,47,0,4,405.0,376.1049714472915,393.57322971677576
366,37,0,4,61.0,66.71832656301098,71.2101836867227
367,120,0,1,60.0,75.34221521343636,33.57218656325398
368,65,0,2,188.0,214.22397495503432,215.40665682659298
369,121,0,3,35.0,23.877260868420137,20.826300453965814
370,122,0,1,349.0,397.04531576022146,414.18480810515
371,123,0,1,478.0,517.618275472019,506.54317728295285
372,124,0,3,162.0,210.7501728929521,195.45864905994694
373,125,0,3,301.0,415.60128255477866,384.2171093426162
375,22,0,1,196.0,199.2149025094361,189.0470281633281
376,65,0,2,405.0,498.8092694267316,512.0728862802198
377,83,0,0,543.0,411.21379989001616,407.46020830578055
378,57,0,0,249.0,336.2807577479137,333.3336619518742
379,126,0,1,330.0,261.87961003647763,275.11421014224584
380,115,0,3,220.0,269.31832808742644,257.23395769892556
381,127,0,2,390.0,350.9043190380747,344.5302233156892
382,117,0,1,123.0,133.74475874842852,160.26037770086023
383,128,0,1,246.0,327.51683134459404,321.7737046213356
384,47,0,4,319.0,344.42160915295943,340.4085087766013
385,104,0,2,44.0,58.26243498287778,64.82856395500585
386,27,0,1,329.0,381.6248889093323,400.8386118888758
387,66,0,1,421.0,359.0007545464856,362.0241744836886
388,129,0,3,78.0,82.98764981330794,93.96032122630544
389,130,0,1,626.0,640.4106362168015,614.9020049397996
390,27,0,1,392.0,337.5908676704577,325.9312252813159
391,131,0,0,583.0,595.1339791479779,604.469436766264
392,132,0,1,285.0,276.4795013104049,285.4153459314925
393,133,0,1,239.0,212.34557663418067,207.70699164762905
394,53,0,2,172.0,178.01235734785266,170.81080084641127
